;page;depth;xmin;ymin;xmax;ymax;type;text;id
24;17;3;332.872;251.31;390.217;259.31;LTTextLineHorizontal;;17-139-0-8
25;17;4;332.872;251.31;390.217;259.31;LTTextBoxHorizontal;Ports secondaires ;17-139-0-8-0
26;17;3;303.695;199.293;457.184;208.293;LTTextLineHorizontal;;17-139-0-7
27;17;4;303.695;199.293;457.184;208.293;LTTextBoxHorizontal;2. Les dynamiques économiques régionales ;17-139-0-7-0
28;17;3;332.872;183.454;464.051;191.454;LTTextLineHorizontal;;17-139-0-6
29;17;4;332.872;183.454;464.051;191.454;LTTextBoxHorizontal;Routes maritimes secondaires régionales ;17-139-0-6-0
30;17;3;332.872;167.454;509.094;175.454;LTTextLineHorizontal;;17-139-0-5
31;17;4;332.872;167.454;509.094;175.454;LTTextBoxHorizontal;Pôles de coopération et de développement économique ;17-139-0-5-0
32;17;3;332.872;135.454;389.233;143.454;LTTextLineHorizontal;;17-139-0-4
33;17;4;332.872;135.454;389.233;143.454;LTTextBoxHorizontal;Sites touristiques ;17-139-0-4-0
34;17;3;303.695;119.606;409.652;128.606;LTTextLineHorizontal;;17-139-0-3
35;17;4;303.695;119.606;409.652;128.606;LTTextBoxHorizontal;3. Les tensions et les risques ;17-139-0-3-0
36;17;3;318.217;353.122;555.659;497.157;LTCurve;"
          ";17-139-0-2
37;17;4;428.108;492.467;434.432;495.065;LTTextLineHorizontal;;17-139-0-2-17
38;17;5;428.108;492.467;434.432;495.065;LTTextBoxHorizontal;d ;17-139-0-2-17-0
39;17;4;432.041;489.127;438.388;491.757;LTTextLineHorizontal;;17-139-0-2-16
40;17;5;432.041;489.127;438.388;491.757;LTTextBoxHorizontal;e ;17-139-0-2-16-0
41;17;4;433.222;452.788;452.605;458.868;LTTextLineHorizontal;;17-139-0-2-15
42;17;5;433.222;452.788;452.605;458.868;LTTextBoxHorizontal;Penang ;17-139-0-2-15-0
43;17;4;505.713;460.751;548.904;490.751;LTTextBoxHorizontal;"Mer 
de Chine 
méridionale ";17-139-0-2-14
44;17;4;321.119;441.771;358.091;447.851;LTTextLineHorizontal;;17-139-0-2-13
45;17;5;321.119;441.771;358.091;447.851;LTTextBoxHorizontal;Lhokseumawe ;17-139-0-2-13-0
46;17;4;387.239;417.262;409.726;423.342;LTTextLineHorizontal;;17-139-0-2-12
47;17;5;387.239;417.262;409.726;423.342;LTTextBoxHorizontal;Belawan ;17-139-0-2-12-0
48;17;4;366.103;407.193;383.82;413.273;LTTextLineHorizontal;;17-139-0-2-11
49;17;5;366.103;407.193;383.82;413.273;LTTextBoxHorizontal;Medan ;17-139-0-2-11-0
50;17;4;372.972;390.272;380.344;393.206;LTTextLineHorizontal;;17-139-0-2-10
51;17;5;372.972;390.272;380.344;393.206;LTTextBoxHorizontal;S ;17-139-0-2-10-0
52;17;4;378.201;386.21;385.249;389.396;LTTextLineHorizontal;;17-139-0-2-9
53;17;5;378.201;386.21;385.249;389.396;LTTextBoxHorizontal;u ;17-139-0-2-9-0
54;17;4;390.34;386.194;412.042;398.354;LTTextBoxHorizontal;"Tanjung 
Balai ";17-139-0-2-8
55;17;4;383.105;382.399;391.282;384.708;LTTextLineHorizontal;;17-139-0-2-7
56;17;5;383.105;382.399;391.282;384.708;LTTextBoxHorizontal;m ;17-139-0-2-7-0
57;17;4;389.139;377.712;396.23;380.864;LTTextLineHorizontal;;17-139-0-2-6
58;17;5;389.139;377.712;396.23;380.864;LTTextBoxHorizontal;a ;17-139-0-2-6-0
59;17;4;394.087;373.868;400.751;377.352;LTTextLineHorizontal;;17-139-0-2-5
60;17;5;394.087;373.868;400.751;377.352;LTTextBoxHorizontal;t ;17-139-0-2-5-0
61;17;4;398.608;370.356;405.17;373.92;LTTextLineHorizontal;;17-139-0-2-4
62;17;5;398.608;370.356;405.17;373.92;LTTextBoxHorizontal;r ;17-139-0-2-4-0
63;17;4;403.023;366.926;410.115;370.078;LTTextLineHorizontal;;17-139-0-2-3
64;17;5;403.023;366.926;410.115;370.078;LTTextBoxHorizontal;a ;17-139-0-2-3-0
65;17;4;438.907;400.643;508.118;413.742;LTTextBoxHorizontal;"Port 
Kelang Kuala Lumpur ";17-139-0-2-2
66;17;4;436.765;359.009;453.102;365.089;LTTextLineHorizontal;;17-139-0-2-1
67;17;5;436.765;359.009;453.102;365.089;LTTextBoxHorizontal;Dumai ;17-139-0-2-1-0
68;17;4;451.744;354.078;526.044;412.876;LTCurve;"
            ";17-139-0-2-0
69;17;5;466.455;378.977;500.978;392.347;LTTextBoxHorizontal;"Port Dickson 
Malacca ";17-139-0-2-0-1
70;17;5;490.806;361.515;512.499;373.596;LTTextBoxHorizontal;"Tanjung 
Pelepas ";17-139-0-2-0-0
71;17;3;300.703;270.916;542.162;463.322;LTCurve;"
          ";17-139-0-1
72;17;4;300.703;270.916;542.162;463.322;LTCurve;"
            ";17-139-0-1-0
73;17;5;308.586;455.931;340.542;462.011;LTTextLineHorizontal;;17-139-0-1-0-7
74;17;6;308.586;455.931;340.542;462.011;LTTextBoxHorizontal;Banda Aceh ;17-139-0-1-0-7-0
75;17;5;445.538;351.847;470.943;357.927;LTTextLineHorizontal;;17-139-0-1-0-6
76;17;6;445.538;351.847;470.943;357.927;LTTextBoxHorizontal;Bengkalis ;17-139-0-1-0-6-0
77;17;5;416.521;326.298;472.46;333.898;LTTextLineHorizontal;;17-139-0-1-0-5
78;17;6;416.521;326.298;472.46;333.898;LTTextBoxHorizontal;I N D O N É S I E ;17-139-0-1-0-5-0
79;17;5;301.255;348.016;333.034;368.014;LTTextBoxHorizontal;"OCÉAN 
INDIEN ";17-139-0-1-0-4
80;17;5;316.153;333.598;319.358;338.949;LTTextLineHorizontal;;17-139-0-1-0-3
81;17;6;316.153;333.598;319.358;338.949;LTTextBoxHorizontal;N ;17-139-0-1-0-3-0
82;17;5;335.942;324.25;355.864;331.25;LTTextLineHorizontal;;17-139-0-1-0-2
83;17;6;335.942;324.25;355.864;331.25;LTTextBoxHorizontal;200 km ;17-139-0-1-0-2-0
84;17;5;332.872;285.31;429.052;293.31;LTTextLineHorizontal;;17-139-0-1-0-1
85;17;6;332.872;285.31;429.052;293.31;LTTextBoxHorizontal;Route maritime internationale ;17-139-0-1-0-1-0
86;17;5;503.369;335.718;519.068;353.121;LTCurve;;17-139-0-1-0-0
87;17;3;399.282;504.591;430.466;524.919;LTCurve;"
          ";17-139-0-0
88;17;4;399.874;513.381;412.451;522.463;LTTextLineVertical;;17-139-0-0-0
89;17;5;399.874;513.381;412.451;522.463;LTTextBoxVertical;I s t ;17-139-0-0-0-0
90;17;1;305.77;505.416;869.358;852.117;LTFigure;;17-138
91;17;1;503.369;353.121;1069.253;668.26;LTFigure;;17-137
92;17;1;348.698;459.8;776.89;910.335;LTFigure;;17-136
93;17;1;388.679;457.078;819.654;873.57;LTFigure;;17-135
94;17;1;413.566;457.105;886.315;835.569;LTFigure;;17-134
95;17;1;442.979;399.793;897.549;793.213;LTFigure;;17-133
96;17;1;455.964;388.237;921.789;772.392;LTFigure;;17-132
97;17;1;457.224;378.898;931.525;741.732;LTFigure;;17-131
98;17;1;300.703;463.322;842.865;734.237;LTFigure;;17-130
99;17;1;385.316;298.528;787.606;575.396;LTFigure;;17-129
100;17;1;378.477;314.995;761.513;622.897;LTFigure;;17-128
101;17;1;378.35;321.962;762.558;635.427;LTFigure;;17-127
102;17;1;383.29;326.328;775.187;650.083;LTFigure;;17-126
103;17;1;346.683;360.088;715.521;696.236;LTFigure;;17-125
104;17;1;348.076;377.695;702.232;751.4;LTFigure;;17-124
105;17;1;347.197;374.56;696.034;747.6;LTFigure;;17-123
106;17;1;312.736;394.985;645.232;774.77;LTFigure;;17-122
107;17;1;335.536;375.035;672.498;748.55;LTFigure;;17-121
108;17;1;300.956;469.482;605.528;936.097;LTFigure;;17-120
109;17;1;547.862;283.93;1122.894;554.37;LTFigure;;17-119
110;17;1;526.487;313.285;1061.273;618.203;LTFigure;;17-118
111;17;1;524.397;312.842;1050.25;623.932;LTFigure;;17-117
112;17;1;529.843;314.868;1061.903;628.596;LTFigure;;17-116
113;17;1;529.4;326.142;1072.797;639.87;LTFigure;;17-115
114;17;1;532.377;328.358;1070.137;650.636;LTFigure;;17-114
115;17;1;527.986;330.765;1058.463;659.377;LTFigure;;17-113
116;17;1;522.37;346.218;1050.377;683.76;LTFigure;;17-112
117;17;1;525.832;352.552;1063.402;694.654;LTFigure;;17-111
118;17;1;517.24;351.538;1040.951;698.453;LTFigure;;17-110
119;17;1;510.583;358.505;1031.56;711.373;LTFigure;;17-109
120;17;1;375.785;552.305;903.095;906.25;LTFigure;;17-108
121;17;1;383.163;528.048;769.119;1048.18;LTFigure;;17-107
122;17;1;424.837;459.015;852.686;913.027;LTFigure;;17-106
123;17;1;503.117;350.652;1009.345;697.06;LTFigure;;17-105
124;17;1;503.935;345.712;1012.815;683.375;LTFigure;;17-104
125;17;1;513.123;344.192;1029.033;685.28;LTFigure;;17-103
126;17;1;515.847;344.065;1034.25;685.153;LTFigure;;17-102
127;17;1;516.072;348.752;1035.321;693.45;LTFigure;;17-101
128;17;1;498.673;339.315;1001.107;673.817;LTFigure;;17-100
129;17;1;470.293;362.188;969.293;701.313;LTFigure;;17-99
130;17;1;454.998;374.776;919.531;738.901;LTFigure;"
      ";17-98
131;17;2;455.07;375.018;919.469;738.896;LTFigure;"
        ";17-98-0
132;17;3;455.07;375.018;919.469;738.896;LTFigure;;17-98-0-0
133;17;1;411.156;483.702;828.986;962.773;LTFigure;;17-97
134;17;1;409.974;490.119;822.371;975.115;LTFigure;;17-96
135;17;1;414.534;479.198;830.935;955.919;LTFigure;;17-95
136;17;1;399.616;486.798;800.923;972.408;LTFigure;;17-94
137;17;1;402.093;486.347;805.199;971.278;LTFigure;;17-93
138;17;1;404.063;504.305;809.59;1006.752;LTFigure;;17-92
139;17;1;523.162;394.462;1048.509;784.269;LTFigure;;17-91
140;17;1;562.207;397.977;1128.214;790.397;LTFigure;;17-90
141;17;1;538.16;553.111;1102.439;1089.878;LTFigure;;17-89
142;17;1;300.634;463.613;842.816;734.165;LTFigure;"
      ";17-88
143;17;2;300.634;463.613;842.816;734.165;LTFigure;;17-88-0
144;17;1;385.499;298.769;787.863;575.467;LTFigure;"
      ";17-87
145;17;2;385.499;298.769;787.863;575.467;LTFigure;;17-87-0
146;17;1;378.497;320.843;761.842;634.202;LTFigure;"
      ";17-86
147;17;2;378.497;320.843;761.842;634.202;LTFigure;;17-86-0
148;17;1;378.55;327.761;762.953;646.716;LTFigure;"
      ";17-85
149;17;2;378.55;327.761;762.953;646.716;LTFigure;;17-85-0
150;17;1;383.169;332.2;774.782;661.441;LTFigure;"
      ";17-84
151;17;2;383.169;332.2;774.782;661.441;LTFigure;;17-84-0
152;17;1;346.497;360.281;715.4;696.235;LTFigure;"
      ";17-83
153;17;2;346.497;360.281;715.4;696.235;LTFigure;;17-83-0
154;17;1;348.047;383.313;702.48;762.573;LTFigure;"
      ";17-82
155;17;2;348.047;383.313;702.48;762.573;LTFigure;;17-82-0
156;17;1;346.974;380.458;695.855;758.993;LTFigure;"
      ";17-81
157;17;2;346.974;380.458;695.855;758.993;LTFigure;;17-81-0
158;17;1;312.493;395.153;645.065;774.695;LTFigure;"
      ";17-80
159;17;2;312.493;395.153;645.065;774.695;LTFigure;;17-80-0
160;17;1;335.264;375.284;672.451;748.72;LTFigure;"
      ";17-79
161;17;2;335.264;375.284;672.451;748.72;LTFigure;;17-79-0
162;17;1;300.813;469.643;605.478;936.037;LTFigure;"
      ";17-78
163;17;2;300.813;469.643;605.478;936.037;LTFigure;;17-78-0
164;17;1;547.567;284.068;1122.223;554.27;LTFigure;"
      ";17-77
165;17;2;547.567;284.068;1122.223;554.27;LTFigure;;17-77-0
166;17;1;526.414;313.522;1061.016;618.183;LTFigure;"
      ";17-76
167;17;2;526.414;313.522;1061.016;618.183;LTFigure;;17-76-0
168;17;1;524.164;313.091;1050.219;623.929;LTFigure;"
      ";17-75
169;17;2;524.164;313.091;1050.219;623.929;LTFigure;;17-75-0
170;17;1;529.565;315.163;1061.964;628.72;LTFigure;"
      ";17-74
171;17;2;529.565;315.163;1061.964;628.72;LTFigure;;17-74-0
172;17;1;529.263;326.439;1072.555;639.99;LTFigure;"
      ";17-73
173;17;2;529.263;326.439;1072.555;639.99;LTFigure;;17-73-0
174;17;1;532.37;328.456;1070.293;650.541;LTFigure;"
      ";17-72
175;17;2;532.37;328.456;1070.293;650.541;LTFigure;;17-72-0
176;17;1;527.84;330.993;1057.46;659.426;LTFigure;"
      ";17-71
177;17;2;527.84;330.993;1057.46;659.426;LTFigure;;17-71-0
178;17;1;522.269;346.467;1050.348;683.836;LTFigure;"
      ";17-70
179;17;2;522.269;346.467;1050.348;683.836;LTFigure;;17-70-0
180;17;1;525.801;352.867;1063.229;694.758;LTFigure;"
      ";17-69
181;17;2;525.801;352.867;1063.229;694.758;LTFigure;;17-69-0
182;17;1;516.892;351.849;1040.799;698.495;LTFigure;"
      ";17-68
183;17;2;516.892;351.849;1040.799;698.495;LTFigure;;17-68-0
184;17;1;510.869;358.804;1031.993;711.432;LTFigure;"
      ";17-67
185;17;2;510.869;358.804;1031.993;711.432;LTFigure;;17-67-0
186;17;1;375.597;552.389;903.26;906.147;LTFigure;"
      ";17-66
187;17;2;375.597;552.389;903.26;906.147;LTFigure;;17-66-0
188;17;1;382.99;528.228;769.148;1048.173;LTFigure;"
      ";17-65
189;17;2;382.99;528.228;769.148;1048.173;LTFigure;;17-65-0
190;17;1;424.489;459.167;852.47;912.946;LTFigure;"
      ";17-64
191;17;2;424.489;459.167;852.47;912.946;LTFigure;;17-64-0
192;17;1;502.79;350.838;1009.195;697.058;LTFigure;"
      ";17-63
193;17;2;502.79;350.838;1009.195;697.058;LTFigure;;17-63-0
194;17;1;503.91;345.862;1012.579;683.376;LTFigure;"
      ";17-62
195;17;2;503.91;345.862;1012.579;683.376;LTFigure;;17-62-0
196;17;1;513.361;344.327;1029.338;685.224;LTFigure;"
      ";17-61
197;17;2;513.361;344.327;1029.338;685.224;LTFigure;;17-61-0
198;17;1;515.617;344.213;1034.303;685.132;LTFigure;"
      ";17-60
199;17;2;515.617;344.213;1034.303;685.132;LTFigure;;17-60-0
200;17;1;515.725;348.82;1034.752;693.301;LTFigure;"
      ";17-59
201;17;2;515.725;348.82;1034.752;693.301;LTFigure;;17-59-0
202;17;1;498.379;339.476;1000.914;673.798;LTFigure;"
      ";17-58
203;17;2;498.379;339.476;1000.914;673.798;LTFigure;;17-58-0
204;17;1;470.265;362.451;969.264;701.297;LTFigure;"
      ";17-57
205;17;2;470.265;362.451;969.264;701.297;LTFigure;;17-57-0
206;17;1;411.092;483.902;829.166;962.731;LTFigure;"
      ";17-56
207;17;2;411.092;483.902;829.166;962.731;LTFigure;;17-56-0
208;17;1;410.218;490.339;822.436;975.176;LTFigure;"
      ";17-55
209;17;2;410.218;490.339;822.436;975.176;LTFigure;;17-55-0
210;17;1;414.365;479.266;830.573;955.728;LTFigure;"
      ";17-54
211;17;2;414.365;479.266;830.573;955.728;LTFigure;;17-54-0
212;17;1;399.477;486.971;800.952;972.307;LTFigure;"
      ";17-53
213;17;2;399.477;486.971;800.952;972.307;LTFigure;;17-53-0
214;17;1;402.025;486.459;805.25;971.11;LTFigure;"
      ";17-52
215;17;2;402.025;486.459;805.25;971.11;LTFigure;;17-52-0
216;17;1;403.728;504.418;808.787;1006.566;LTFigure;"
      ";17-51
217;17;2;403.728;504.418;808.787;1006.566;LTFigure;;17-51-0
218;17;1;523.559;394.582;1048.925;784.127;LTFigure;"
      ";17-50
219;17;2;523.559;394.582;1048.925;784.127;LTFigure;;17-50-0
220;17;1;562.135;398.07;1128.196;790.31;LTFigure;"
      ";17-49
221;17;2;562.135;398.07;1128.196;790.31;LTFigure;;17-49-0
222;17;1;537.975;553.399;1101.351;1089.993;LTFigure;"
      ";17-48
223;17;2;537.975;553.399;1101.351;1089.993;LTFigure;;17-48-0
224;17;1;416.059;506.982;849.515;996.702;LTFigure;;17-47
225;17;1;416.506;506.122;849.451;996.736;LTFigure;;17-46
226;17;1;383.521;465.782;863.473;834.761;LTFigure;;17-45
227;17;1;488.184;374.722;1035.744;697.532;LTFigure;;17-44
228;17;1;458.873;404.586;925.674;801.244;LTFigure;;17-43
229;17;1;427.986;458.653;860.567;912.71;LTFigure;;17-42
230;17;1;302.079;463.213;608.753;921.83;LTFigure;;17-41
231;17;1;384.539;414.066;773.673;823.537;LTFigure;;17-40
232;17;1;511.867;358.463;1031.662;708.998;LTFigure;;17-39
233;17;1;473.869;380.522;956.303;754.746;LTFigure;;17-38
234;17;1;517.379;355.885;1043.323;705.472;LTFigure;;17-37
235;17;1;374.562;521.755;757.689;1037.212;LTFigure;;17-36
236;17;1;355.562;452.849;719.689;899.4;LTFigure;;17-35
237;17;1;506.688;347.819;1023.734;685.28;LTFigure;;17-34
238;17;1;462.709;379.818;935.776;749.278;LTFigure;;17-33
239;17;1;442.555;396.077;895.467;781.796;LTFigure;;17-32
240;17;1;524.638;358.308;1059.634;706.259;LTFigure;;17-31
241;17;1;402.802;415.259;819.948;822.112;LTFigure;;17-30
242;17;1;431.095;388.817;876.534;769.227;LTFigure;;17-29
243;17;1;493.671;352.974;1001.686;697.542;LTFigure;;17-28
244;17;1;464.281;377.006;942.906;745.605;LTFigure;;17-27
245;17;1;450.476;401.988;909.679;794.942;LTFigure;;17-26
246;17;1;506.786;355.053;1022.299;701.072;LTFigure;;17-25
247;17;1;504.371;362.977;1017.469;716.92;LTFigure;;17-24
248;17;1;418.984;489.498;843.027;973.76;LTFigure;;17-23
249;17;1;425.444;460.238;855.947;915.24;LTFigure;;17-22
250;17;1;347.576;453.367;700.211;901.497;LTFigure;;17-21
251;17;1;385.703;419.04;776.464;832.843;LTFigure;;17-20
252;17;1;413.063;398.52;831.184;791.803;LTFigure;;17-19
253;17;1;453.824;366.354;912.707;727.471;LTFigure;;17-18
254;17;1;470.363;361.535;945.785;717.834;LTFigure;;17-17
255;17;1;432.922;429.927;870.902;854.617;LTFigure;;17-16
256;17;1;471.154;380.521;947.367;755.805;LTFigure;;17-15
257;17;1;462.82;387.814;930.698;770.391;LTFigure;;17-14
258;17;1;300.424;472.018;605.907;938.8;LTFigure;;17-13
259;17;1;305.978;247.164;633.317;483.588;LTFigure;;17-12
260;17;1;305.562;247.492;633.332;483.594;LTFigure;"
      ";17-11
261;17;2;305.562;247.492;633.332;483.594;LTFigure;;17-11-0
262;17;1;305.411;223.96;634.309;446.92;LTFigure;"
      ";17-10
263;17;2;305.411;224.96;634.309;446.92;LTFigure;;17-10-0
264;17;1;307.117;119.118;628.578;229.829;LTFigure;;17-9
265;17;1;309.131;104.919;628.62;199.48;LTFigure;;17-8
266;17;1;312.376;149.654;633.317;293.01;LTFigure;;17-7
267;17;1;315.938;164.738;639.804;321.549;LTFigure;;17-6
268;17;1;309.18;163.072;622.956;321.549;LTFigure;;17-5
269;17;1;333.584;48.442;537.64;56.586;LTTextLineHorizontal;;17-4
270;17;2;333.584;48.442;537.64;56.586;LTTextBoxHorizontal;CHAPITRE 1 Mers et océans : au cœur de la mondialisation ;17-4-0
271;17;1;284.893;557.706;570.973;684.186;LTRect;"
      ";17-3
272;17;2;291.117;563.976;564.567;677.962;LTCurve;"
        ";17-3-0
273;17;3;299.331;635.933;527.547;668.405;LTTextBoxHorizontal;"Consigne : En vous aidant du texte ci-contre et en vous 
appuyant sur vos connaissances, complétez la légende 
du croquis de synthèse. ";17-3-0-2
274;17;3;299.332;593.427;539.525;624.677;LTTextBoxHorizontal;"Aide pour répondre à la consigne : 
• Reportez les figurés présents sur le croquis dans la légende. 
• Complétez les intitulés de la légende à l’aide des informations présentes ";17-3-0-1
275;17;3;299.332;571.427;460.127;579.927;LTTextLineHorizontal;;17-3-0-0
276;17;4;299.332;571.427;460.127;579.927;LTTextBoxHorizontal;• N’oubliez pas de donner un titre à votre croquis. ;17-3-0-0-0
277;17;1;284.893;684.186;855.866;1241.892;LTFigure;;17-2
278;17;1;66.031;99.944;269.439;692.265;LTCurve;"
      ";17-1
279;17;2;66.031;99.944;269.439;692.265;LTCurve;"
        ";17-1-0
280;17;3;88.071;659.914;248.285;682.409;LTTextBoxHorizontal;" Le détroit de Malacca : un point 
de passage majeur et stratégique ";17-1-0-2
281;17;3;74.89;250.682;264.269;647.517;LTTextBoxHorizontal;"Le détroit de Malacca est un détroit stratégique 
majeur dans le monde. Il relie l’océan Indien (mer 
d’Andaman) à la mer de Chine méridionale. La 
route maritime qui emprunte ce détroit est la plus 
importante dans le monde pour le commerce 
de marchandises (hydrocarbures, produits ma- 
nufacturés, minerais…). Au sud du détroit, se 
trouve le port de Singapour, l’un des principaux 
de la planète à la fois pour le trafic de conteneurs 
et de marchandises. D’autres ports secondaires 
jalonnent ce détroit sur les littoraux des pays ri- 
verains, en Malaisie (Port Kelang, Penang) et en 
Indonésie (Tanjung Balai, Belawan…). Depuis 
plusieurs décennies, la construction d’un canal 
dans l’isthme de Kra (Thaïlande) est évoquée. Il 
permettrait aux navires de « contourner » le détroit. 
Le détroit de Malacca est également un espace 
de coopération économique. Les quatre pays rive- 
rains (Singapour, Indonésie, Malaisie, Thaïlande) 
sont membres d’une organisation de coopération 
régionale : l’ASEAN (Association des nations de 
l’Asie du Sud-Est). Depuis plusieurs décennies, 
ces pays ont intensifié leurs relations au moyen 
de nombreuses routes maritimes régionales entre 
les pôles de coopération et de développement 
économiques. C’est le cas dans la partie sud du 
détroit, autour de Singapour, de la péninsule de 
Johore (Malaisie) et de l’archipel des îles Riau 
(Indonésie). La partie nord est également concer- 
née : les synergies sont importantes entre les ports 
indonésiens et malaisiens. Plusieurs métropoles 
encadrent ces territoires (Singapour, Kuala Lum- 
pur, Penang, Medan). ";17-1-0-1
282;17;3;74.89;103.848;264.247;245.848;LTTextBoxHorizontal;"Le détroit de Malacca est une zone maritime 
où les tensions et les risques sont multiples. En 
raison de l’intensité du trafic marchand et de la 
géographie du détroit, la route maritime est répu- 
tée pour être l’une des plus exposées aux actes de 
piraterie (attaques et détournement de navires), 
et ce, malgré la vigilance des autorités militaires 
locales. En raison de l’étroitesse du détroit en 
certains endroits (quelques kilomètres de large), les 
risques de collision entre navires existent et mettent 
en péril des écosystèmes littoraux (mangroves) 
et marins (ressources halieutiques) vulnérables. ";17-1-0-0
283;17;1;485.14;71.693;549.997;90.237;LTCurve;"
      ";17-0
284;17;2;495.946;74.488;546.666;89.488;LTTextBoxHorizontal;"Fond de carte 
différencié ";17-0-0
