;page;depth;xmin;ymin;xmax;ymax;type;text;id
51;14;5;292.902;222.101;348.842;231.101;LTTextLineHorizontal;;14-112-0-4-1-7
52;14;6;292.902;222.101;348.842;231.101;LTTextBoxHorizontal;Bandar Abbas ;14-112-0-4-1-7-0
53;14;5;215.601;165.549;248.748;186.533;LTTextBoxHorizontal;"Manama 
QATAR ";14-112-0-4-1-6
54;14;5;184.607;227.219;229.673;250.881;LTTextLineHorizontal;;14-112-0-4-1-5
55;14;6;184.607;227.219;229.673;250.881;LTTextBoxHorizontal;Golfe A ;14-112-0-4-1-5-0
56;14;5;224.189;223.356;234.303;230.013;LTTextLineHorizontal;;14-112-0-4-1-4
57;14;6;224.189;223.356;234.303;230.013;LTTextBoxHorizontal;r ;14-112-0-4-1-4-0
58;14;5;201.165;194.509;237.806;202.509;LTTextLineHorizontal;;14-112-0-4-1-3
59;14;6;201.165;194.509;237.806;202.509;LTTextBoxHorizontal;BAHREÏN ;14-112-0-4-1-3-0
60;14;5;212.154;278.09;244.383;287.09;LTTextLineHorizontal;;14-112-0-4-1-2
61;14;6;212.154;278.09;244.383;287.09;LTTextBoxHorizontal;Bushehr ;14-112-0-4-1-2-0
62;14;5;282.744;279.521;304.552;287.521;LTTextLineHorizontal;;14-112-0-4-1-1
63;14;6;282.744;279.521;304.552;287.521;LTTextBoxHorizontal;IRAN ;14-112-0-4-1-1-0
64;14;5;312.549;160.955;335.796;169.955;LTTextLineHorizontal;;14-112-0-4-1-0
65;14;6;312.549;160.955;335.796;169.955;LTTextBoxHorizontal;Dubaï ;14-112-0-4-1-0-0
66;14;4;154.027;144.587;320.93;277.293;LTFigure;;14-112-0-4-0
67;14;3;221.859;141.029;456.062;271.729;LTFigure;;14-112-0-3
68;14;3;231.793;159.014;471.72;310.49;LTFigure;;14-112-0-2
69;14;3;223.946;169.257;460.445;326.41;LTFigure;;14-112-0-1
70;14;3;414.611;76.969;588.199;338.183;LTRect;"
          ";14-112-0-0
71;14;4;421.788;309.922;581.951;330.571;LTTextBoxHorizontal;"1. Des situations économiques variées (2018) 
PIB supérieur à 500 milliards de dollars ";14-112-0-0-4
72;14;4;445.708;295.917;580.322;303.917;LTTextLineHorizontal;;14-112-0-0-3
73;14;5;445.708;295.917;580.322;303.917;LTTextBoxHorizontal;PIB entre 200 et 500 milliards de dollars ;14-112-0-0-3-0
74;14;4;445.708;141.77;584.885;149.77;LTTextLineHorizontal;;14-112-0-0-2
75;14;5;445.708;141.77;584.885;149.77;LTTextBoxHorizontal;Membres du Conseil de coopération du Golfe ;14-112-0-0-2-0
76;14;4;445.708;106.502;496.781;114.502;LTTextLineHorizontal;;14-112-0-0-1
77;14;5;445.708;106.502;496.781;114.502;LTTextBoxHorizontal;Limites des ZEE ;14-112-0-0-1-0
78;14;4;445.708;91.254;536.891;99.254;LTTextLineHorizontal;;14-112-0-0-0
79;14;5;445.708;91.254;536.891;99.254;LTTextBoxHorizontal;Bases militaires occidentales ;14-112-0-0-0-0
80;14;1;241.967;197.378;521.242;368.274;LTFigure;;14-111
81;14;1;159.212;290.234;580.281;442.917;LTFigure;;14-110
82;14;1;201.253;219.482;459.133;429.806;LTFigure;;14-109
83;14;1;300.147;196.245;630.636;345.446;LTFigure;;14-108
84;14;1;135.941;296.117;310.93;559.038;LTFigure;;14-107
85;14;1;150.426;262.612;318.314;515.023;LTFigure;;14-106
86;14;1;167.062;262.616;390.795;404.599;LTFigure;;14-105
87;14;1;381.783;189.36;812.496;350.853;LTFigure;;14-104
88;14;1;220.672;216.275;600.722;377.662;LTFigure;;14-103
89;14;1;370.472;176.174;763.967;339.761;LTFigure;;14-102
90;14;1;368.21;187.664;751.52;370.076;LTFigure;;14-101
91;14;1;352.532;204.859;711.373;399.45;LTFigure;;14-100
92;14;1;211.624;211.257;443.234;377.684;LTFigure;;14-99
93;14;1;68.986;367.913;219.936;632.067;LTFigure;;14-98
94;14;1;198.436;277.911;398.424;553.819;LTFigure; ;14-97
95;14;1;336.426;224.69;698.25;432.059;LTFigure;;14-96
96;14;1;363.095;222.068;729.089;441.772;LTFigure;;14-95
97;14;1;280.341;212.067;567.184;422.236;LTFigure;;14-94
98;14;1;292.549;208.358;587.307;415.314;LTFigure;;14-93
99;14;1;301.965;205.469;607.606;408.551;LTFigure;;14-92
100;14;1;337.22;200.431;676.429;399.244;LTFigure;;14-91
101;14;1;316.711;198.677;634.851;395.946;LTFigure;;14-90
102;14;1;331.786;188.076;664.559;374.438;LTFigure;;14-89
103;14;1;311.86;165.959;625.558;330.2;LTFigure;;14-88
104;14;1;314.516;138.96;632.029;275.872;LTFigure;;14-87
105;14;1;317.655;144.098;637.015;285.283;LTFigure;;14-86
106;14;1;317.204;140.303;636.413;279.036;LTFigure;;14-85
107;14;1;300.552;134.745;610.516;266.285;LTFigure;;14-84
108;14;1;243.054;194.937;613.855;281.85;LTFigure;;14-83
109;14;1;68.578;368.149;219.849;632.075;LTFigure;"
      ";14-82
110;14;2;68.578;368.149;219.849;632.075;LTFigure;;14-82-0
111;14;1;198.158;278.17;398.191;553.897;LTFigure;"
      ";14-81
112;14;2;198.158;278.17;398.191;553.897;LTFigure;;14-81-0
113;14;1;336.324;224.876;698.043;432.111;LTFigure;"
      ";14-80
114;14;2;336.324;224.876;698.043;432.111;LTFigure;;14-80-0
115;14;1;363.437;222.29;728.585;441.836;LTFigure;"
      ";14-79
116;14;2;363.437;222.29;728.585;441.836;LTFigure;;14-79-0
117;14;1;280.148;212.273;567.257;422.269;LTFigure;"
      ";14-78
118;14;2;280.148;212.273;567.257;422.269;LTFigure;;14-78-0
119;14;1;292.393;208.418;587.434;415.198;LTFigure;"
      ";14-77
120;14;2;292.393;208.418;587.434;415.198;LTFigure;;14-77-0
121;14;1;301.775;205.696;607.644;408.536;LTFigure;"
      ";14-76
122;14;2;301.775;205.696;607.644;408.536;LTFigure;;14-76-0
123;14;1;337.156;200.652;676.273;399.29;LTFigure;"
      ";14-75
124;14;2;337.156;200.652;676.273;399.29;LTFigure;;14-75-0
125;14;1;316.447;198.872;634.505;395.9;LTFigure;"
      ";14-74
126;14;2;316.447;198.872;634.505;395.9;LTFigure;;14-74-0
127;14;1;331.858;188.231;664.744;374.439;LTFigure;"
      ";14-73
128;14;2;331.858;188.231;664.744;374.439;LTFigure;;14-73-0
129;14;1;311.846;166.142;625.704;330.169;LTFigure;"
      ";14-72
130;14;2;311.846;166.142;625.704;330.169;LTFigure;;14-72-0
131;14;1;314.351;139.125;631.847;275.833;LTFigure;"
      ";14-71
132;14;2;314.351;139.125;631.847;275.833;LTFigure;;14-71-0
133;14;1;317.488;144.279;636.864;285.268;LTFigure;"
      ";14-70
134;14;2;317.488;144.279;636.864;285.268;LTFigure;;14-70-0
135;14;1;316.93;140.456;635.96;278.956;LTFigure;"
      ";14-69
136;14;2;316.93;140.456;635.96;278.956;LTFigure;;14-69-0
137;14;1;302.466;135.002;612.512;266.245;LTFigure;"
      ";14-68
138;14;2;302.466;135.002;612.512;266.245;LTFigure;;14-68-0
139;14;1;242.731;195.135;613.534;281.795;LTFigure;"
      ";14-67
140;14;2;242.731;195.135;613.534;281.795;LTFigure;;14-67-0
141;14;1;312.231;128.476;633.56;247.663;LTFigure;;14-66
142;14;1;242.934;201.335;494.966;393.381;LTFigure;;14-65
143;14;1;301.903;130.851;612.904;252.413;LTFigure;;14-64
144;14;1;359.713;135.142;728.524;260.994;LTFigure;;14-63
145;14;1;307.463;164.355;624.024;319.42;LTFigure;;14-62
146;14;1;325.513;182.88;660.124;356.47;LTFigure;;14-61
147;14;1;167.162;308.83;343.421;608.371;LTFigure;;14-60
148;14;1;167.677;217.808;344.451;426.326;LTFigure;;14-59
149;14;1;191.326;223.017;391.749;436.744;LTFigure;;14-58
150;14;1;164.488;265.055;338.074;520.82;LTFigure;;14-57
151;14;1;145.488;287.617;300.074;565.944;LTFigure;;14-56
152;14;1;266.631;261.714;542.36;514.138;LTFigure;;14-55
153;14;1;243.813;267.905;496.724;526.52;LTFigure;;14-54
154;14;1;159.281;303.514;327.66;597.738;LTFigure;;14-53
155;14;1;173.276;237.267;355.649;465.244;LTFigure;;14-52
156;14;1;193.426;176.765;395.95;344.24;LTFigure;;14-51
157;14;1;186.32;191.304;381.738;373.318;LTFigure;;14-50
158;14;1;250.463;245.58;510.024;481.87;LTFigure;;14-49
159;14;1;233.838;207.58;476.774;405.87;LTFigure;;14-48
160;14;1;114.101;307.627;237.3;605.964;LTFigure;;14-47
161;14;1;133.101;310.002;275.3;610.714;LTFigure;;14-46
162;14;1;61.927;181.4;260.327;309.493;LTFigure;;14-45
163;14;1;153.995;353.188;359.417;657.557;LTFigure;;14-44
164;14;1;190.239;366.756;445.692;606.315;LTFigure;;14-43
165;14;1;317.921;176.51;686.722;302.447;LTFigure;;14-42
166;14;1;396.777;178.954;805.897;347.579;LTFigure;;14-41
167;14;1;356.877;218.379;726.097;426.429;LTFigure;;14-40
168;14;1;280.688;179.11;573.72;347.891;LTFigure;;14-39
169;14;1;336.012;202.312;681.122;395.334;LTFigure;;14-38
170;14;1;176.151;202.21;364.646;394.091;LTFigure;;14-37
171;14;1;108.056;318.524;228.455;626.72;LTFigure;;14-36
172;14;1;209.965;179.843;428.064;352.148;LTFigure;;14-35
173;14;1;128.027;283.752;264.188;559.965;LTFigure;;14-34
174;14;1;370.87;163.408;749.874;319.278;LTFigure;;14-33
175;14;1;343.003;175.264;694.14;342.99;LTFigure;;14-32
176;14;1;323.062;145.16;654.258;282.782;LTFigure;;14-31
177;14;1;368.001;218.429;750.732;421.982;LTFigure;;14-30
178;14;1;335.563;177.117;681.142;343.743;LTFigure;;14-29
179;14;1;349.955;234.996;709.866;459.677;LTFigure;;14-28
180;14;1;127.772;320.565;265.423;630.817;LTFigure;;14-27
181;14;1;153.174;309.636;316.308;608.832;LTFigure;;14-26
182;14;1;210.804;281.121;431.593;551.906;LTFigure;;14-25
183;14;1;135.268;280.981;280.523;551.729;LTFigure;;14-24
184;14;1;152.101;248.277;314.089;486.107;LTFigure;;14-23
185;14;1;188.329;211.78;386.59;413.293;LTFigure;;14-22
186;14;1;316.452;148.044;642.726;285.671;LTFigure;;14-21
187;14;1;290.595;127.201;593.606;242.164;LTFigure;;14-20
188;14;1;118.569;279.688;249.764;547.11;LTFigure;;14-19
189;14;1;205.388;198.286;423.466;384.58;LTFigure;;14-18
190;14;1;287.352;305.523;587.036;599.249;LTFigure;"
      ";14-17
191;14;2;339.18;358.158;582.312;562.992;LTTextBoxHorizontal;"nurah en Arabie Saoudite, Ras Laffan au Qatar…) reliés à la 
route maritime qui connecte la région avec le reste du monde. 
Les oléoducs terrestres permettent également d’exporter ces 
hydrocarbures et d’éviter le détroit d’Ormuz, lieu stratégique et 
seule ouverture maritime vers la mer d’Oman et l’océan Indien. 
Les tensions géopolitiques sont nombreuses. Le golfe 
Arabo-Persique connaît d’importantes tensions entre États soit 
majoritairement sunnites (Arabie Saoudite, Qatar, ÉAU, Oman, 
Koweït), soit majoritairement chiites (Iran, Irak, Bahreïn). Tous 
les pays arabes (à l’exception de l’Irak) sont membres du Conseil 
de coopération du Golfe afin de contrer l’influence de l’Iran dans 
la région. Les zones de tension entre les États sont nombreuses 
en mer (limites des ZEE près du détroit d’Ormuz) et sur terre 
(frontière Qatar-Arabie Saoudite). Les tensions existent aussi 
au sein des États (sud de l’Irak). Les bases militaires occiden- 
tales (aux ÉAU, au Qatar, au Koweït…) contribuent à sécuriser 
l’ensemble de la région. ";14-17-0
192;14;1;88.032;309.575;188.893;607.261;LTFigure;;14-16
193;14;1;369.229;121.469;751.385;230.673;LTFigure;;14-15
194;14;1;420.609;243.061;862.579;484.322;LTFigure;;14-14
195;14;1;420.609;229.661;862.579;455.322;LTFigure;;14-13
196;14;1;420.609;308.426;862.579;606.112;LTFigure;;14-12
197;14;1;420.404;308.71;862.626;606.051;LTFigure;"
      ";14-11
198;14;2;420.404;308.71;862.626;606.051;LTFigure;;14-11-0
199;14;1;420.609;294.426;862.579;578.112;LTFigure;;14-10
200;14;1;420.214;294.724;862.527;578.077;LTFigure;"
      ";14-9
201;14;2;420.214;294.724;862.527;578.077;LTFigure;;14-9-0
202;14;1;426.104;217.951;862.51;425.169;LTFigure;;14-8
203;14;1;419.119;171.303;851.512;330.145;LTFigure;;14-7
204;14;1;430.399;171.234;873.501;330.111;LTFigure;;14-6
205;14;1;425.925;137.042;864.843;263.212;LTFigure;;14-5
206;14;1;425.911;154.01;862.286;297.608;LTFigure;;14-4
207;14;1;69.577;609.368;594.697;683.048;LTRect;"
      ";14-3
208;14;2;75.8;615.59;588.448;676.824;LTCurve;"
        ";14-3-0
209;14;3;84.525;627.806;274.714;660.278;LTTextBoxHorizontal;"Consigne : En vous aidant du texte ci-dessous 
et en vous appuyant sur vos connaissances, 
complétez la légende et le croquis de synthèse. ";14-3-0-1
210;14;3;316.348;622.867;572.819;665.117;LTTextBoxHorizontal;"Aide pour répondre à la consigne : 
• Relevez les informations à cartographier dans les trois paragraphes. 
• Identifiez les figurés pouvant être utilisés pour cartographier ces informations. 
• Complétez la légende et le croquis, en vous aidant des pages 282-283. ";14-3-0-0
211;14;1;69.577;683.048;664.274;1292.416;LTFigure;;14-2
212;14;1;76.8;353.7;587.449;595.102;LTCurve;"
      ";14-1
213;14;2;76.8;353.7;587.449;595.102;LTCurve;"
        ";14-1-0
214;14;3;98.84;574.246;436.76;585.246;LTTextLineHorizontal;;14-1-0-4
215;14;4;98.84;574.246;436.76;585.246;LTTextBoxHorizontal; Le golfe Arabo-Persique : un espace au cœur des enjeux contemporains ;14-1-0-4-0
216;14;3;85.658;444.992;328.741;562.992;LTTextBoxHorizontal;"Le golfe Arabo-Persique est un espace maritime dont les 
États riverains disposent d’un poids économique varié. L’Ara- 
bie Saoudite (18e puissance économique planétaire) est l’État 
le plus puissant de la région et dispose d’un produit intérieur 
brut (PIB) de 780 milliards de dollars en 2019. Elle devance un 
groupe d’États constitué de l’Iran (458 milliards), des Émirats 
arabes unis (405 milliards) et de l’Irak (224 milliards). Enfin, 
dans une dernière catégorie, se rassemblent les petits États que 
sont le Qatar (192 milliards), le Koweït (137 milliards), Oman 
(76 milliards) et Bahreïn (38 milliards). ";14-1-0-3
217;14;3;85.658;358.158;328.725;440.158;LTTextBoxHorizontal;"Les hydrocarbures intègrent l’économie régionale dans 
la mondialisation. Les pays du Golfe sont tous producteurs de 
pétrole et de gaz. Les gisements situés dans les régions littorales 
complètent les gigantesques gisements offshore, dans les eaux 
du Golfe, au large d’Oman, des ÉAU, du Qatar, du Koweït et 
de l’Irak, parfois partagés entre deux États (Qatar et Iran). Les 
hydrocarbures transitent dans les nombreux ports (Ras Tan- ";14-1-0-2
218;14;3;115.83;367.409;541.189;554.214;LTFigure;;14-1-0-1
219;14;3;115.895;367.694;539.576;554.339;LTFigure;"
          ";14-1-0-0
220;14;4;115.895;367.694;539.576;554.339;LTFigure;;14-1-0-0-0
221;14;1;501.227;61.129;566.084;79.673;LTCurve;"
      ";14-0
222;14;2;512.033;63.923;562.753;78.923;LTTextBoxHorizontal;"Fond de carte 
différencié ";14-0-0
